,Genus,identified_compounds_count,identified_Terpenoids_count,mean_identified_as_Terpenoids,expected_total_mean_for_Terpenoids,weigthing_factor_for_Terpenoids,norm_mean_identified_as_Terpenoids,identified_Fatty_acids_count,mean_identified_as_Fatty_acids,expected_total_mean_for_Fatty_acids,weigthing_factor_for_Fatty_acids,norm_mean_identified_as_Fatty_acids,identified_Polyketides_count,mean_identified_as_Polyketides,expected_total_mean_for_Polyketides,weigthing_factor_for_Polyketides,norm_mean_identified_as_Polyketides,identified_Carbohydrates_count,mean_identified_as_Carbohydrates,expected_total_mean_for_Carbohydrates,weigthing_factor_for_Carbohydrates,norm_mean_identified_as_Carbohydrates,identified_Amino_acids_and_Peptides_count,mean_identified_as_Amino_acids_and_Peptides,expected_total_mean_for_Amino_acids_and_Peptides,weigthing_factor_for_Amino_acids_and_Peptides,norm_mean_identified_as_Amino_acids_and_Peptides,identified_Shikimates_and_Phenylpropanoids_count,mean_identified_as_Shikimates_and_Phenylpropanoids,expected_total_mean_for_Shikimates_and_Phenylpropanoids,weigthing_factor_for_Shikimates_and_Phenylpropanoids,norm_mean_identified_as_Shikimates_and_Phenylpropanoids,identified_Alkaloids_count,mean_identified_as_Alkaloids,expected_total_mean_for_Alkaloids,weigthing_factor_for_Alkaloids,norm_mean_identified_as_Alkaloids
156,Ichnocarpus,3,1,0.3333333333333333,0.376865671641791,0.15446526508353473,0.37014143746526895,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,2,0.6666666666666666,0.17415473652147426,0.15446526508353473,0.25023072236815475,0,0.0,0.3269113615595492,0.15446526508353473,0.27641491143743413
157,Isertia,35,25,0.7142857142857143,0.376865671641791,0.8175744761936437,0.6527316862636335,0,0.0,0.030612244897959183,0.8175744761936437,0.005584454810398664,0,0.0,0.06663113006396588,0.8175744761936437,0.012155218803728435,0,0.0,0.013402375875723424,0.8175744761936437,0.0024449354393785193,0,0.0,0.011422479439537008,0.8175744761936437,0.0020837517949248746,8,0.22857142857142856,0.17415473652147426,0.8175744761936437,0.21864443502040645,2,0.05714285714285714,0.3269113615595492,0.8175744761936437,0.10635551786752954
158,Ixanthus,6,5,0.8333333333333334,0.376865671641791,0.19781611144141828,0.4671623294763688,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,1,0.16666666666666666,0.06663113006396588,0.19781611144141828,0.08641977092066783,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,0,0.0,0.3269113615595492,0.19781611144141828,0.2622430272298196
159,Ixora,56,20,0.35714285714285715,0.376865671641791,0.973403006423134,0.357667424713403,7,0.125,0.030612244897959183,0.973403006423134,0.12248956948381623,2,0.03571428571428571,0.06663113006396588,0.973403006423134,0.03653658082487112,0,0.0,0.013402375875723424,0.973403006423134,0.00035646290508135913,1,0.017857142857142856,0.011422479439537008,0.973403006423134,0.0176860001555555,26,0.4642857142857143,0.17415473652147426,0.973403006423134,0.45656910253366895,0,0.0,0.3269113615595492,0.973403006423134,0.008694859383603834
160,Jasminanthes,25,25,1.0,0.376865671641791,0.6224593312018546,0.7647414489205586,0,0.0,0.030612244897959183,0.6224593312018546,0.011557367412188125,0,0.0,0.06663113006396588,0.6224593312018546,0.025155961407125893,0,0.0,0.013402375875723424,0.6224593312018546,0.005059941951604751,0,0.0,0.011422479439537008,0.6224593312018546,0.004312450526935867,0,0.0,0.17415473652147426,0.6224593312018546,0.06575049570068218,0,0.0,0.3269113615595492,0.6224593312018546,0.12342233408090453
161,Keetia,7,3,0.42857142857142855,0.376865671641791,0.2141650169574414,0.3879392359514242,0,0.0,0.030612244897959183,0.2141650169574414,0.024056172950282406,0,0.0,0.06663113006396588,0.2141650169574414,0.05236107296392315,0,0.0,0.013402375875723424,0.2141650169574414,0.010532055819029114,0,0.0,0.011422479439537008,0.2141650169574414,0.00897618393667254,4,0.5714285714285714,0.17415473652147426,0.2141650169574414,0.25923689411110046,0,0.0,0.3269113615595492,0.2141650169574414,0.2568983842675681
162,Kibatalia,14,12,0.8571428571428571,0.376865671641791,0.35434369377420455,0.5470488635877175,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,0,0.0,0.06663113006396588,0.35434369377420455,0.04302080931675076,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,0,0.0,0.17415473652147426,0.35434369377420455,0.11244410389418169,2,0.14285714285714285,0.3269113615595492,0.35434369377420455,0.26169290984981325
163,Knoxia,6,1,0.16666666666666666,0.376865671641791,0.19781611144141828,0.3352849218487566,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,1,0.16666666666666666,0.06663113006396588,0.19781611144141828,0.08641977092066783,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,4,0.6666666666666666,0.17415473652147426,0.19781611144141828,0.27158153138130364,0,0.0,0.3269113615595492,0.19781611144141828,0.2622430272298196
164,Kopsia,322,4,0.012422360248447204,0.376865671641791,0.9999999999999234,0.012422360248475121,1,0.003105590062111801,0.030612244897959183,0.9999999999999234,0.003105590062113908,0,0.0,0.06663113006396588,0.9999999999999234,5.1043036180127796e-15,0,0.0,0.013402375875723424,0.9999999999999234,1.0266942134517135e-15,0,0.0,0.011422479439537008,0.9999999999999234,8.750234773736194e-16,2,0.006211180124223602,0.17415473652147426,0.9999999999999234,0.006211180124236467,315,0.9782608695652174,0.3269113615595492,0.9999999999999234,0.9782608695651676
165,Ladenbergia,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,2,1.0,0.3269113615595492,0.1418510649004878,0.42238970169474654
166,Lamprothamnus,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,2,1.0,0.17415473652147426,0.1418510649004878,0.29130176658892704,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
167,Lasianthus,36,27,0.75,0.376865671641791,0.8320183851339245,0.6873202929604195,0,0.0,0.030612244897959183,0.8320183851339245,0.005142294332634966,7,0.19444444444444445,0.06663113006396588,0.8320183851339245,0.17297415749342626,0,0.0,0.013402375875723424,0.8320183851339245,0.002251352742646154,0,0.0,0.011422479439537008,0.8320183851339245,0.0019187665420279721,2,0.05555555555555555,0.17415473652147426,0.8320183851339245,0.0754780374960045,0,0.0,0.3269113615595492,0.8320183851339245,0.054915098432840564
168,Leichhardtia,6,4,0.6666666666666666,0.376865671641791,0.19781611144141828,0.43419297756946573,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,0,0.0,0.06663113006396588,0.19781611144141828,0.05345041901376477,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,2,0.3333333333333333,0.3269113615595492,0.19781611144141828,0.3281817310436257
169,Leptactina,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
170,Leptadenia,43,37,0.8604651162790697,0.376865671641791,0.9088770389851438,0.816398102938581,0,0.0,0.030612244897959183,0.9088770389851438,0.0027894783984139643,0,0.0,0.06663113006396588,0.9088770389851438,0.006071625867194575,2,0.046511627906976744,0.013402375875723424,0.9088770389851438,0.0434946148249018,0,0.0,0.011422479439537008,0.9088770389851438,0.001040850148661927,3,0.06976744186046512,0.17415473652147426,0.9088770389851438,0.07927952124230656,1,0.023255813953488372,0.3269113615595492,0.9088770389851438,0.05092580657994025
171,Leptopetalum,14,6,0.42857142857142855,0.376865671641791,0.35434369377420455,0.39518728054162994,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,1,0.07142857142857142,0.06663113006396588,0.35434369377420455,0.06833107315776536,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,6,0.42857142857142855,0.17415473652147426,0.35434369377420455,0.26430568694026935,1,0.07142857142857142,0.3269113615595492,0.35434369377420455,0.23638264600879863
172,Leptostigma,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,1,1.0,0.17415473652147426,0.13010847436299786,0.28160420381257323,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
173,Lerchea,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
174,Leuconotis,50,0,0.0,0.376865671641791,0.9525741268224331,0.017873183548262134,0,0.0,0.030612244897959183,0.9525741268224331,0.0014518124442112303,0,0.0,0.06663113006396588,0.9525741268224331,0.003160039524091608,0,0.0,0.013402375875723424,0.9525741268224331,0.0006356193785601406,0,0.0,0.011422479439537008,0.9525741268224331,0.0005417210612728471,0,0.0,0.17415473652147426,0.9525741268224331,0.008259440447540008,50,1.0,0.3269113615595492,0.9525741268224331,0.968078183596062
175,Lisianthius,2,2,1.0,0.376865671641791,0.1418510649004878,0.46525793969545315,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
176,Lomatogonium,14,2,0.14285714285714285,0.376865671641791,0.35434369377420455,0.2939462251775715,0,0.0,0.030612244897959183,0.35434369377420455,0.019764988966095777,3,0.21428571428571427,0.06663113006396588,0.35434369377420455,0.11895160083979459,0,0.0,0.013402375875723424,0.35434369377420455,0.008653328502569295,0,0.0,0.011422479439537008,0.35434369377420455,0.0073749958828715585,9,0.6428571428571429,0.17415473652147426,0.35434369377420455,0.3402364784633132,0,0.0,0.3269113615595492,0.35434369377420455,0.211072382167784
177,Luculia,5,0,0.0,0.376865671641791,0.18242552380635635,0.308115754087903,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,0,0.0,0.013402375875723424,0.18242552380635635,0.010957440436344904,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,5,1.0,0.17415473652147426,0.18242552380635635,0.3248099912945427,0,0.0,0.3269113615595492,0.18242552380635635,0.2672743851887993
178,Macoubea,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,0,0.0,0.17415473652147426,0.13010847436299786,0.15149572944957537,1,1.0,0.3269113615595492,0.13010847436299786,0.4144858974181037
179,Malouetia,6,3,0.5,0.376865671641791,0.19781611144141828,0.4012236256625627,0,0.0,0.030612244897959183,0.19781611144141828,0.0245566496497525,0,0.0,0.06663113006396588,0.19781611144141828,0.05345041901376477,0,0.0,0.013402375875723424,0.19781611144141828,0.010751169995911542,0,0.0,0.011422479439537008,0.19781611144141828,0.009162928973788247,0,0.0,0.17415473652147426,0.19781611144141828,0.13970412375369146,3,0.5,0.3269113615595492,0.19781611144141828,0.3611510829505288
180,Mandevilla,28,16,0.5714285714285714,0.376865671641791,0.6899744811276125,0.5111091074688585,0,0.0,0.030612244897959183,0.6899744811276125,0.009490577108338392,0,0.0,0.06663113006396588,0.6899744811276125,0.020657350671134563,1,0.03571428571428571,0.013402375875723424,0.6899744811276125,0.028797024289551512,0,0.0,0.011422479439537008,0.6899744811276125,0.003541260115051639,11,0.39285714285714285,0.17415473652147426,0.6899744811276125,0.32505381585428744,0,0.0,0.3269113615595492,0.6899744811276125,0.10135086449277791
181,Marsdenia,63,37,0.5873015873015873,0.376865671641791,0.9866130821723351,0.5844844989906602,1,0.015873015873015872,0.030612244897959183,0.9866130821723351,0.016070328720815923,1,0.015873015873015872,0.06663113006396588,0.9866130821723351,0.01655251057677735,21,0.3333333333333333,0.013402375875723424,0.9866130821723351,0.3290504438953221,0,0.0,0.011422479439537008,0.9866130821723351,0.0001529117936452735,2,0.031746031746031744,0.17415473652147426,0.9866130821723351,0.03365244537480478,1,0.015873015873015872,0.3269113615595492,0.9866130821723351,0.020036860647974317
182,Mascarenhasia,1,0,0.0,0.376865671641791,0.13010847436299786,0.3278322540646911,0,0.0,0.030612244897959183,0.13010847436299786,0.026629332417459246,0,0.0,0.06663113006396588,0.13010847436299786,0.0579618553862608,0,0.0,0.013402375875723424,0.13010847436299786,0.011658613197693601,0,0.0,0.011422479439537008,0.13010847436299786,0.009936318066216138,1,1.0,0.17415473652147426,0.13010847436299786,0.28160420381257323,0,0.0,0.3269113615595492,0.13010847436299786,0.2843774230551059
183,Matelea,31,3,0.0967741935483871,0.376865671641791,0.7502601055951177,0.1667242097111412,2,0.06451612903225806,0.030612244897959183,0.7502601055951177,0.0560489765886429,0,0.0,0.06663113006396588,0.7502601055951177,0.01664045138625282,0,0.0,0.013402375875723424,0.7502601055951177,0.00334710793597771,0,0.0,0.011422479439537008,0.7502601055951177,0.0028526488090719116,0,0.0,0.17415473652147426,0.7502601055951177,0.04349338550898308,26,0.8387096774193549,0.3269113615595492,0.7502601055951177,0.7108932200599304
184,Melanopsidium,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,3,1.0,0.3269113615595492,0.15446526508353473,0.4308801765209689
185,Melodinus,158,2,0.012658227848101266,0.376865671641791,0.9999989843695606,0.012658597748267443,0,0.0,0.030612244897959183,0.9999989843695606,3.1090727737224283e-08,1,0.006329113924050633,0.06663113006396588,0.9999989843695606,0.006329175168613783,0,0.0,0.013402375875723424,0.9999989843695606,1.3611860899879288e-08,1,0.006329113924050633,0.011422479439537008,0.9999989843695606,0.006329119097027689,2,0.012658227848101266,0.17415473652147426,0.9999989843695606,0.012658391868871334,152,0.9620253164556962,0.3269113615595492,0.9999989843695606,0.9620246714146311
186,Metagentiana,33,16,0.48484848484848486,0.376865671641791,0.7858349830425586,0.46172234382696103,3,0.09090909090909091,0.030612244897959183,0.7858349830425586,0.07799561586063666,4,0.12121212121212122,0.06663113006396588,0.7858349830425586,0.10952278231732257,0,0.0,0.013402375875723424,0.7858349830425586,0.0028703200566943103,0,0.0,0.011422479439537008,0.7858349830425586,0.002446295502864469,10,0.30303030303030304,0.17415473652147426,0.7858349830425586,0.27542966514353984,0,0.0,0.3269113615595492,0.7858349830425586,0.07001297729198111
187,Mexotis,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,2,1.0,0.06663113006396588,0.1418510649004878,0.1990304982093572,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
188,Microplumeria,3,0,0.0,0.376865671641791,0.15446526508353473,0.3186530157707574,0,0.0,0.030612244897959183,0.15446526508353473,0.025883716374993832,0,0.0,0.06663113006396588,0.15446526508353473,0.05633893489581991,0,0.0,0.013402375875723424,0.15446526508353473,0.011332174333330634,0,0.0,0.011422479439537008,0.15446526508353473,0.0096581031249977,0,0.0,0.17415473652147426,0.15446526508353473,0.14725387897913159,3,1.0,0.3269113615595492,0.15446526508353473,0.4308801765209689
189,Mitchella,9,9,1.0,0.376865671641791,0.24973989440488234,0.5324871730060274,0,0.0,0.030612244897959183,0.24973989440488234,0.022967146089646458,0,0.0,0.06663113006396588,0.24973989440488234,0.04999067867771306,0,0.0,0.013402375875723424,0.24973989440488234,0.010055267939745713,0,0.0,0.011422479439537008,0.24973989440488234,0.008569830630465097,0,0.0,0.17415473652147426,0.24973989440488234,0.13066135101249118,0,0.0,0.3269113615595492,0.24973989440488234,0.24526855264391106
190,Mitracarpus,28,3,0.10714285714285714,0.376865671641791,0.6899744811276125,0.19076381265960984,16,0.5714285714285714,0.030612244897959183,0.6899744811276125,0.4037617091812598,4,0.14285714285714285,0.06663113006396588,0.6899744811276125,0.11922513368936491,0,0.0,0.013402375875723424,0.6899744811276125,0.004155078534993923,0,0.0,0.011422479439537008,0.6899744811276125,0.003541260115051639,5,0.17857142857142858,0.17415473652147426,0.6899744811276125,0.17720214132694195,0,0.0,0.3269113615595492,0.6899744811276125,0.10135086449277791
191,Mitragyna,100,21,0.21,0.376865671641791,0.9996646498695336,0.2100559584247554,0,0.0,0.030612244897959183,0.9996646498695336,1.0265820320399142e-05,0,0.0,0.06663113006396588,0.9996646498695336,2.234475816007276e-05,0,0.0,0.013402375875723424,0.9996646498695336,4.494488498483206e-06,0,0.0,0.011422479439537008,0.9996646498695336,3.830529970298187e-06,20,0.2,0.17415473652147426,0.9996646498695336,0.19999133278752054,59,0.59,0.3269113615595492,0.9996646498695336,0.5899117731907748
192,Mondia,12,3,0.25,0.376865671641791,0.31002551887238755,0.3375340759639508,0,0.0,0.030612244897959183,0.31002551887238755,0.02112166778962079,0,0.0,0.06663113006396588,0.31002551887238755,0.04597377939283132,0,0.0,0.013402375875723424,0.31002551887238755,0.0092472973407295,0,0.0,0.011422479439537008,0.31002551887238755,0.00788121932448537,9,0.75,0.17415473652147426,0.31002551887238755,0.35268146312161097,0,0.0,0.3269113615595492,0.31002551887238755,0.22556049706677128
193,Morinda,280,80,0.2857142857142857,0.376865671641791,0.999999999994891,0.2857142857147514,19,0.06785714285714285,0.030612244897959183,0.999999999994891,0.06785714285695257,90,0.32142857142857145,0.06663113006396588,0.999999999994891,0.32142857142726966,7,0.025,0.013402375875723424,0.999999999994891,0.02499999999994075,0,0.0,0.011422479439537008,0.999999999994891,5.835772519098438e-14,81,0.2892857142857143,0.17415473652147426,0.999999999994891,0.2892857142851261,3,0.010714285714285714,0.3269113615595492,0.999999999994891,0.010714285715901174
194,Mostuea,17,0,0.0,0.376865671641791,0.4255574831883411,0.21648766491782667,0,0.0,0.030612244897959183,0.4255574831883411,0.01758497500443854,0,0.0,0.06663113006396588,0.4255574831883411,0.03827575405194956,0,0.0,0.013402375875723424,0.4255574831883411,0.007698894529306425,0,0.0,0.011422479439537008,0.4255574831883411,0.006561557837477066,0,0.0,0.17415473652147426,0.4255574831883411,0.10004188516206701,17,1.0,0.3269113615595492,0.4255574831883411,0.6133492684969347
195,Mussaenda,49,40,0.8163265306122449,0.376865671641791,0.9478464369215823,0.7934070809834338,0,0.0,0.030612244897959183,0.9478464369215823,0.001596537645257684,0,0.0,0.06663113006396588,0.9478464369215823,0.003475050844777297,0,0.0,0.013402375875723424,0.9478464369215823,0.0006989816556352049,0,0.0,0.011422479439537008,0.9478464369215823,0.0005957230019618223,9,0.1836734693877551,0.17415473652147426,0.9478464369215823,0.18317703355278692,0,0.0,0.3269113615595492,0.9478464369215823,0.017049592316147357
196,Mycetia,7,0,0.0,0.376865671641791,0.2141650169574414,0.2961542286839493,0,0.0,0.030612244897959183,0.2141650169574414,0.024056172950282406,0,0.0,0.06663113006396588,0.2141650169574414,0.05236107296392315,0,0.0,0.013402375875723424,0.2141650169574414,0.010532055819029114,0,0.0,0.011422479439537008,0.2141650169574414,0.00897618393667254,0,0.0,0.17415473652147426,0.2141650169574414,0.13685688442113397,7,1.0,0.3269113615595492,0.2141650169574414,0.4710634012250095
197,Nauclea,82,24,0.2926829268292683,0.376865671641791,0.9979746796109501,0.29285342385874324,5,0.06097560975609756,0.030612244897959183,0.9979746796109501,0.060914114214170215,0,0.0,0.06663113006396588,0.9979746796109501,0.0001349493862639859,0,0.0,0.013402375875723424,0.9979746796109501,2.7144105122813167e-05,0,0.0,0.011422479439537008,0.9979746796109501,2.3134180502397584e-05,4,0.04878048780487805,0.17415473652147426,0.9979746796109501,0.04903441082706558,49,0.5975609756097561,0.3269113615595492,0.9979746796109501,0.5970128234281317
198,Neolamarckia,16,10,0.625,0.376865671641791,0.401312339887548,0.4764450395616491,0,0.0,0.030612244897959183,0.401312339887548,0.01832717326874853,0,0.0,0.06663113006396588,0.401312339887548,0.03989123534864419,0,0.0,0.013402375875723424,0.401312339887548,0.008023837052984432,0,0.0,0.011422479439537008,0.401312339887548,0.006838497488339004,2,0.125,0.17415473652147426,0.401312339887548,0.1544283341914855,4,0.25,0.3269113615595492,0.401312339887548,0.2960458830881493
199,Neonauclea,90,38,0.4222222222222222,0.376865671641791,0.9990889488055994,0.42218090008264203,0,0.0,0.030612244897959183,0.9990889488055994,2.7889322277569472e-05,15,0.16666666666666666,0.06663113006396588,0.9990889488055994,0.16657552917156226,0,0.0,0.013402375875723424,0.9990889488055994,1.2210250549383649e-05,0,0.0,0.011422479439537008,0.9990889488055994,1.040646353640652e-05,6,0.06666666666666667,0.17415473652147426,0.9990889488055994,0.0667645938010917,31,0.34444444444444444,0.3269113615595492,0.9990889488055994,0.3444284709083406
200,Nerium,126,107,0.8492063492063492,0.376865671641791,0.9999750846110607,0.8491945806546558,2,0.015873015873015872,0.030612244897959183,0.9999750846110607,0.015873383106639695,0,0.0,0.06663113006396588,0.9999750846110607,1.6601405210114222e-06,1,0.007936507936507936,0.013402375875723424,0.9999750846110607,0.007936644120733532,0,0.0,0.011422479439537008,0.9999750846110607,2.8459551788767235e-07,10,0.07936507936507936,0.17415473652147426,0.9999750846110607,0.07936744108625485,6,0.047619047619047616,0.3269113615595492,0.9999750846110607,0.04762600629567721
201,Nernstia,8,8,1.0,0.376865671641791,0.23147521650098238,0.5211058252077017,0,0.0,0.030612244897959183,0.23147521650098238,0.023526268882622988,0,0.0,0.06663113006396588,0.23147521650098238,0.05120767480670427,0,0.0,0.013402375875723424,0.23147521650098238,0.010300058018262802,0,0.0,0.011422479439537008,0.23147521650098238,0.00877845853829216,0,0.0,0.17415473652147426,0.23147521650098238,0.13384223118049446,0,0.0,0.3269113615595492,0.23147521650098238,0.2512394833659216
202,Notopleura,2,0,0.0,0.376865671641791,0.1418510649004878,0.3234068747949654,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,2,1.0,0.06663113006396588,0.1418510649004878,0.1990304982093572,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
203,Ochrosia,65,1,0.015384615384615385,0.376865671641791,0.9890130573694068,0.0193561870117592,0,0.0,0.030612244897959183,0.9890130573694068,0.00033633497848754656,0,0.0,0.06663113006396588,0.9890130573694068,0.0007320724034243862,0,0.0,0.013402375875723424,0.9890130573694068,0.0001472511348602194,0,0.0,0.011422479439537008,0.9890130573694068,0.00012549812630132336,0,0.0,0.17415473652147426,0.9890130573694068,0.0019134280990075099,64,0.9846153846153847,0.3269113615595492,0.9890130573694068,0.9773892282461598
204,Odontadenia,2,2,1.0,0.376865671641791,0.1418510649004878,0.46525793969545315,0,0.0,0.030612244897959183,0.1418510649004878,0.02626986536018915,0,0.0,0.06663113006396588,0.1418510649004878,0.05717943330886942,0,0.0,0.013402375875723424,0.1418510649004878,0.011501234585555449,0,0.0,0.011422479439537008,0.1418510649004878,0.009802188567234757,0,0.0,0.17415473652147426,0.1418510649004878,0.14945070168843927,0,0.0,0.3269113615595492,0.1418510649004878,0.2805386367942587
205,Oldenlandia,50,32,0.64,0.376865671641791,0.9525741268224331,0.6275206247146194,0,0.0,0.030612244897959183,0.9525741268224331,0.0014518124442112303,7,0.14,0.06663113006396588,0.9525741268224331,0.13652041727923225,0,0.0,0.013402375875723424,0.9525741268224331,0.0006356193785601406,0,0.0,0.011422479439537008,0.9525741268224331,0.0005417210612728471,11,0.22,0.17415473652147426,0.9525741268224331,0.21782574834847532,0,0.0,0.3269113615595492,0.9525741268224331,0.015504056773628885
206,Oncinotis,5,0,0.0,0.376865671641791,0.18242552380635635,0.308115754087903,0,0.0,0.030612244897959183,0.18242552380635635,0.02502779008756052,0,0.0,0.06663113006396588,0.18242552380635635,0.05447591126023745,0,0.0,0.013402375875723424,0.18242552380635635,0.010957440436344904,0,0.0,0.011422479439537008,0.18242552380635635,0.009338727644612134,0,0.0,0.17415473652147426,0.18242552380635635,0.14238446748818634,5,1.0,0.3269113615595492,0.18242552380635635,0.44969990899515566
207,Ophiorrhiza,99,29,0.29292929292929293,0.376865671641791,0.9996293938593735,0.2929604002666657,0,0.0,0.030612244897959183,0.9996293938593735,1.1345085937544403e-05,20,0.20202020202020202,0.06663113006396588,0.9996293938593735,0.20197002599876132,0,0.0,0.013402375875723424,0.9996293938593735,4.967002798526902e-06,0,0.0,0.011422479439537008,0.9996293938593735,4.2332410214717914e-06,10,0.10101010101010101,0.17415473652147426,0.9996293938593735,0.10103720886117541,40,0.40404040404040403,0.3269113615595492,0.9996293938593735,0.40401181954364
208,Orbea,24,24,1.0,0.376865671641791,0.598687660112452,0.7499285046223115,0,0.0,0.030612244897959183,0.598687660112452,0.012285071629210652,0,0.0,0.06663113006396588,0.598687660112452,0.026739894715321694,0,0.0,0.013402375875723424,0.598687660112452,0.005378538822738992,0,0.0,0.011422479439537008,0.598687660112452,0.004583981951198005,0,0.0,0.17415473652147426,0.598687660112452,0.06989044481593225,0,0.0,0.3269113615595492,0.598687660112452,0.1311935634432869
