,Genus,species_richness,N,exploration_index,norm_exploration_index,norm_N,norm_species_richness
624,Mondia,2,11.0,5.5,0.046218487394957986,0.02111324376199616,0.001224739742804654
599,Melodinus,25,140.0,5.6,0.047058823529411764,0.2687140115163148,0.015309246785058175
920,Schumanniophyton,3,17.0,5.666666666666667,0.04761904761904762,0.03262955854126679,0.001837109614206981
388,Gardneria,5,29.0,5.8,0.04873949579831933,0.05566218809980806,0.003061849357011635
630,Morinda,39,228.0,5.846153846153846,0.0491273432449903,0.43761996161228406,0.023882424984690752
942,Singaporandia,1,6.0,6.0,0.05042016806722689,0.011516314779270634,0.000612369871402327
944,Sinomarsdenia,1,6.0,6.0,0.05042016806722689,0.011516314779270634,0.000612369871402327
467,Hunteria,13,80.0,6.153846153846154,0.05171299288946348,0.15355086372360843,0.007960808328230252
647,Nauclea,12,75.0,6.25,0.052521008403361345,0.14395393474088292,0.007348438456827924
454,Hintonia,4,26.0,6.5,0.0546218487394958,0.04990403071017274,0.002449479485609308
760,Periploca,17,118.0,6.9411764705882355,0.0583292140385566,0.22648752399232247,0.010410287813839559
445,Heterophyllaea,2,14.0,7.0,0.058823529411764705,0.026871401151631478,0.001224739742804654
290,Dioecrescis,1,7.0,7.0,0.058823529411764705,0.013435700575815739,0.000612369871402327
665,Nernstia,1,7.0,7.0,0.058823529411764705,0.013435700575815739,0.000612369871402327
1012,Tamilnadia,1,7.0,7.0,0.058823529411764705,0.013435700575815739,0.000612369871402327
296,Dischidanthus,2,15.0,7.5,0.06302521008403361,0.028790786948176585,0.001224739742804654
203,Coccochondra,4,32.0,8.0,0.06722689075630252,0.061420345489443376,0.002449479485609308
195,Ciliosemina,2,16.0,8.0,0.06722689075630252,0.030710172744721688,0.001224739742804654
659,Neolamarckia,2,16.0,8.0,0.06722689075630252,0.030710172744721688,0.001224739742804654
547,Leptadenia,5,42.0,8.4,0.07058823529411765,0.08061420345489444,0.003061849357011635
617,Mitragyna,10,86.0,8.6,0.0722689075630252,0.16506717850287908,0.00612369871402327
394,Genipa,3,26.0,8.666666666666666,0.07282913165266106,0.04990403071017274,0.001837109614206981
800,Plumeria,19,166.0,8.736842105263158,0.0734188412206988,0.31861804222648754,0.011635027556644213
54,Antonia,1,9.0,9.0,0.07563025210084033,0.01727447216890595,0.000612369871402327
1100,Xestaea,1,9.0,9.0,0.07563025210084033,0.01727447216890595,0.000612369871402327
57,Apocynum,5,49.0,9.8,0.0823529411764706,0.09404990403071017,0.003061849357011635
1006,Tabernanthe,2,20.0,10.0,0.08403361344537816,0.03838771593090211,0.001224739742804654
185,Chione,1,10.0,10.0,0.08403361344537816,0.019193857965451054,0.000612369871402327
30,Alstonia,44,445.0,10.113636363636363,0.0849885408708938,0.8541266794625719,0.02694427434170239
10,Adina,12,124.0,10.333333333333334,0.08683473389355743,0.2380038387715931,0.007348438456827924
1050,Trachelospermum,10,104.0,10.4,0.08739495798319329,0.19961612284069097,0.00612369871402327
348,Eustoma,2,22.0,11.0,0.09243697478991597,0.04222648752399232,0.001224739742804654
432,Haplophyton,2,22.0,11.0,0.09243697478991597,0.04222648752399232,0.001224739742804654
556,Leuconotis,4,45.0,11.25,0.09453781512605042,0.08637236084452975,0.002449479485609308
171,Cerbera,6,70.0,11.666666666666666,0.09803921568627451,0.1343570057581574,0.003674219228413962
991,Strempeliopsis,2,24.0,12.0,0.10084033613445378,0.046065259117082535,0.001224739742804654
915,Schizozygia,1,12.0,12.0,0.10084033613445378,0.023032629558541268,0.000612369871402327
516,Kopsia,24,294.0,12.25,0.10294117647058823,0.564299424184261,0.014696876913655848
162,Cascabela,6,77.0,12.833333333333334,0.10784313725490197,0.14779270633397312,0.003674219228413962
240,Crioceras,1,13.0,13.0,0.1092436974789916,0.02495201535508637,0.000612369871402327
243,Crossopteryx,1,13.0,13.0,0.1092436974789916,0.02495201535508637,0.000612369871402327
757,Pergularia,2,28.0,14.0,0.11764705882352941,0.053742802303262956,0.001224739742804654
249,Cryptostegia,2,30.0,15.0,0.12605042016806722,0.05758157389635317,0.001224739742804654
734,Parepigynum,1,16.0,16.0,0.13445378151260504,0.030710172744721688,0.000612369871402327
783,Picralima,1,16.0,16.0,0.13445378151260504,0.030710172744721688,0.000612369871402327
459,Holarrhena,5,88.0,17.6,0.14789915966386555,0.1689059500959693,0.003061849357011635
924,Scyphiphora,1,19.0,19.0,0.15966386554621848,0.036468330134357005,0.000612369871402327
1083,Vinca,7,135.0,19.285714285714285,0.16206482593037214,0.2591170825335892,0.004286589099816289
139,Calotropis,3,63.0,21.0,0.17647058823529413,0.12092130518234165,0.001837109614206981
442,Hemidesmus,1,23.0,23.0,0.19327731092436976,0.044145873320537425,0.000612369871402327
860,Rhazya,2,57.0,28.5,0.23949579831932774,0.10940499040307101,0.001224739742804654
164,Catharanthus,9,366.0,40.666666666666664,0.34173669467787116,0.7024952015355086,0.005511328842620943
390,Gelsemium,3,134.0,44.666666666666664,0.3753501400560224,0.2571976967370441,0.001837109614206981
954,Solenostemma,1,51.0,51.0,0.42857142857142855,0.09788867562380038,0.000612369871402327
664,Nerium,1,119.0,119.0,1.0,0.22840690978886757,0.000612369871402327
